Plot Title: PML,,,
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 20462606, SEN S/N: 20462606)",End Of File (LGR S/N: 20462606)
2888,2/24/2019 18:30,68.592,
2889,2/24/2019 19:00,73.407,
2890,2/24/2019 19:30,69.278,
2891,2/24/2019 20:00,72.199,
2892,2/24/2019 20:30,72.545,
2893,2/24/2019 21:00,72.028,
2894,2/24/2019 21:30,73.234,
2895,2/24/2019 22:00,73.407,
2896,2/24/2019 22:30,73.062,
2897,2/24/2019 23:00,73.926,
2898,2/24/2019 23:30,73.926,
2899,2/25/2019 0:00,73.926,
2900,2/25/2019 0:30,73.926,
2901,2/25/2019 1:00,73.753,
2902,2/25/2019 1:30,73.753,
2903,2/25/2019 2:00,73.407,
2904,2/25/2019 2:30,73.926,
2905,2/25/2019 3:00,73.926,
2906,2/25/2019 3:30,73.062,
2907,2/25/2019 4:00,72.028,
2908,2/25/2019 4:30,73.234,
2909,2/25/2019 5:00,73.58,
2910,2/25/2019 5:30,73.407,
2911,2/25/2019 6:00,70.824,
2912,2/25/2019 6:30,73.753,
2913,2/25/2019 7:00,73.234,
2914,2/25/2019 7:30,71.856,
2915,2/25/2019 8:00,71.856,
2916,2/25/2019 8:30,71.339,
2917,2/25/2019 9:00,70.824,
2918,2/25/2019 9:30,71.512,
2919,2/25/2019 10:00,66.366,
2920,2/25/2019 10:30,71.512,
2921,2/25/2019 11:00,68.592,
2922,2/25/2019 11:30,68.077,
2923,2/25/2019 12:00,65.851,
2924,2/25/2019 12:30,66.193,
2925,2/25/2019 13:00,66.537,
2926,2/25/2019 13:30,66.193,
2927,2/25/2019 14:00,66.022,
2928,2/25/2019 14:30,67.564,
2929,2/25/2019 15:00,69.278,
2930,2/25/2019 15:30,68.763,
2931,2/25/2019 16:00,70.651,
2932,2/25/2019 16:30,71.512,
2933,2/25/2019 17:00,73.407,
2934,2/25/2019 17:30,74.098,
2935,2/25/2019 18:00,69.449,
2936,2/25/2019 18:30,72.028,
2937,2/25/2019 19:00,73.58,
2938,2/25/2019 19:30,72.891,
2939,2/25/2019 20:00,74.619,
2940,2/25/2019 20:30,74.446,
2941,2/25/2019 21:00,70.651,
2942,2/25/2019 21:30,69.622,
2943,2/25/2019 22:00,69.622,
2944,2/25/2019 22:30,69.278,
2945,2/25/2019 23:00,68.592,
2946,2/25/2019 23:30,69.107,
2947,2/26/2019 0:00,69.278,
2948,2/26/2019 0:30,69.278,
2949,2/26/2019 1:00,68.763,
2950,2/26/2019 1:30,68.248,
2951,2/26/2019 2:00,68.421,
2952,2/26/2019 2:30,68.248,
2953,2/26/2019 3:00,68.763,
2954,2/26/2019 3:30,69.107,
2955,2/26/2019 4:00,69.107,
2956,2/26/2019 4:30,69.449,
2957,2/26/2019 5:00,68.934,
2958,2/26/2019 5:30,69.107,
2959,2/26/2019 6:00,69.278,
2960,2/26/2019 6:30,68.763,
2961,2/26/2019 7:00,68.421,
2962,2/26/2019 7:30,68.763,
2963,2/26/2019 8:00,68.763,
2964,2/26/2019 8:30,68.934,
2965,2/26/2019 9:00,69.278,
2966,2/26/2019 9:30,69.278,
2967,2/26/2019 10:00,69.278,
2968,2/26/2019 10:30,69.278,
2969,2/26/2019 11:00,69.449,
2970,2/26/2019 11:30,69.622,
2971,2/26/2019 12:00,69.278,
2972,2/26/2019 12:30,69.278,
2973,2/26/2019 13:00,69.278,
2974,2/26/2019 13:30,69.449,
2975,2/26/2019 14:00,69.278,
2976,2/26/2019 14:30,68.248,
2977,2/26/2019 15:00,68.592,
2978,2/26/2019 15:30,67.735,
2979,2/26/2019 16:00,68.077,
2980,2/26/2019 16:30,67.392,
2981,2/26/2019 17:00,69.278,
2982,2/26/2019 17:30,67.221,
2983,2/26/2019 18:00,67.392,
2984,2/26/2019 18:30,68.248,
2985,2/26/2019 19:00,68.592,
2986,2/26/2019 19:30,68.763,
2987,2/26/2019 20:00,69.622,
2988,2/26/2019 20:30,70.137,
2989,2/26/2019 21:00,71.339,
2990,2/26/2019 21:30,72.718,
2991,2/26/2019 22:00,73.753,
2992,2/26/2019 22:30,74.964,
2993,2/26/2019 23:00,75.139,
2994,2/26/2019 23:30,74.619,
2995,2/27/2019 0:00,72.545,
2996,2/27/2019 0:30,72.199,
2997,2/27/2019 1:00,69.793,
2998,2/27/2019 1:30,71.339,
2999,2/27/2019 2:00,68.248,
3000,2/27/2019 2:30,69.793,
3001,2/27/2019 3:00,67.05,
3002,2/27/2019 3:30,66.879,
3003,2/27/2019 4:00,66.708,
3004,2/27/2019 4:30,66.708,
3005,2/27/2019 5:00,67.735,
3006,2/27/2019 5:30,66.879,
3007,2/27/2019 6:00,67.392,
3008,2/27/2019 6:30,66.708,
3009,2/27/2019 7:00,66.708,
3010,2/27/2019 7:30,66.879,
3011,2/27/2019 8:00,66.708,
3012,2/27/2019 8:30,66.537,
3013,2/27/2019 9:00,68.763,
3014,2/27/2019 9:30,69.278,
3015,2/27/2019 10:00,71.168,
3016,2/27/2019 10:30,69.964,
3017,2/27/2019 11:00,70.824,
3018,2/27/2019 11:30,73.062,
3019,2/27/2019 12:00,69.278,
3020,2/27/2019 12:30,68.421,
3021,2/27/2019 13:00,67.906,
3022,2/27/2019 13:30,67.735,
3023,2/27/2019 14:00,67.05,
3024,2/27/2019 14:30,66.879,
3025,2/27/2019 15:00,66.879,
3026,2/27/2019 15:30,66.879,
3027,2/27/2019 16:00,66.879,
3028,2/27/2019 16:30,67.05,
3029,2/27/2019 17:00,66.879,
3030,2/27/2019 17:30,66.708,
3031,2/27/2019 18:00,67.564,
3032,2/27/2019 18:30,67.05,
3033,2/27/2019 19:00,73.926,
3034,2/27/2019 19:30,74.619,
3035,2/27/2019 20:00,78.8,
3036,2/27/2019 20:30,78.449,
3037,2/27/2019 21:00,76.181,
3038,2/27/2019 21:30,72.199,
3039,2/27/2019 22:00,70.651,
3040,2/27/2019 22:30,70.48,
3041,2/27/2019 23:00,71.512,
3042,2/27/2019 23:30,70.651,
3043,2/28/2019 0:00,69.793,
3044,2/28/2019 0:30,69.964,
3045,2/28/2019 1:00,71.856,
3046,2/28/2019 1:30,70.651,
3047,2/28/2019 2:00,70.651,
3048,2/28/2019 2:30,69.964,
3049,2/28/2019 3:00,70.308,
3050,2/28/2019 3:30,70.651,
3051,2/28/2019 4:00,69.793,
3052,2/28/2019 4:30,70.137,
3053,2/28/2019 5:00,69.793,
3054,2/28/2019 5:30,69.964,
3055,2/28/2019 6:00,69.622,
3056,2/28/2019 6:30,69.793,
3057,2/28/2019 7:00,69.622,
3058,2/28/2019 7:30,69.793,
3059,2/28/2019 8:00,69.278,
3060,2/28/2019 8:30,69.107,
3061,2/28/2019 9:00,68.934,
3062,2/28/2019 9:30,69.107,
3063,2/28/2019 10:00,69.793,
3064,2/28/2019 10:30,69.449,
3065,2/28/2019 11:00,69.449,
3066,2/28/2019 11:30,70.137,
3067,2/28/2019 12:00,71.683,
3068,2/28/2019 12:30,70.48,
3069,2/28/2019 13:00,69.622,
3070,2/28/2019 13:30,67.564,
3071,2/28/2019 14:00,67.392,
3072,2/28/2019 14:30,67.735,
3073,2/28/2019 15:00,69.449,
3074,2/28/2019 15:30,66.879,
3075,2/28/2019 16:00,68.592,
3076,2/28/2019 16:30,67.906,
3077,2/28/2019 17:00,67.906,
3078,2/28/2019 17:30,67.564,
3079,2/28/2019 18:00,68.763,
3080,2/28/2019 18:30,67.735,
3081,2/28/2019 19:00,68.077,
3082,2/28/2019 19:30,69.622,
3083,2/28/2019 20:00,67.392,
3084,2/28/2019 20:30,68.592,
3085,2/28/2019 21:00,69.793,
3086,2/28/2019 21:30,67.735,
3087,2/28/2019 22:00,69.107,
3088,2/28/2019 22:30,69.449,
3089,2/28/2019 23:00,70.651,
3090,2/28/2019 23:30,70.48,
3091,3/1/2019 0:00,70.995,
3092,3/1/2019 0:30,71.339,
3093,3/1/2019 1:00,71.168,
3094,3/1/2019 1:30,71.168,
3095,3/1/2019 2:00,70.137,
3096,3/1/2019 2:30,69.964,
3097,3/1/2019 3:00,70.995,
3098,3/1/2019 3:30,68.934,
3099,3/1/2019 4:00,68.934,
3100,3/1/2019 4:30,68.763,
3101,3/1/2019 5:00,70.995,
3102,3/1/2019 5:30,71.339,
3103,3/1/2019 6:00,69.107,
3104,3/1/2019 6:30,67.906,
3105,3/1/2019 7:00,69.449,
3106,3/1/2019 7:30,70.137,
3107,3/1/2019 8:00,69.449,
3108,3/1/2019 8:30,69.622,
3109,3/1/2019 9:00,69.278,
3110,3/1/2019 9:30,69.622,
3111,3/1/2019 10:00,68.763,
3112,3/1/2019 10:30,68.248,
3113,3/1/2019 11:00,69.278,
3114,3/1/2019 11:30,68.934,
3115,3/1/2019 12:00,68.421,
3116,3/1/2019 12:30,68.248,
3117,3/1/2019 13:00,67.906,
3118,3/1/2019 13:30,68.421,
3119,3/1/2019 14:00,67.735,
3120,3/1/2019 14:30,68.077,
3121,3/1/2019 15:00,68.248,
3122,3/1/2019 15:30,68.763,
3123,3/1/2019 16:00,68.592,
3124,3/1/2019 16:30,68.763,
3125,3/1/2019 17:00,68.592,
3126,3/1/2019 17:30,67.392,
3127,3/1/2019 18:00,67.735,
3128,3/1/2019 18:30,67.221,
3129,3/1/2019 19:00,66.708,
3130,3/1/2019 19:30,67.392,
3131,3/1/2019 20:00,67.05,
3132,3/1/2019 20:30,66.879,
3133,3/1/2019 21:00,67.392,
3134,3/1/2019 21:30,68.421,
3135,3/1/2019 22:00,67.906,
3136,3/1/2019 22:30,68.934,
3137,3/1/2019 23:00,71.339,
3138,3/1/2019 23:30,72.891,
3139,3/2/2019 0:00,73.58,
3140,3/2/2019 0:30,73.407,
3141,3/2/2019 1:00,71.339,
3142,3/2/2019 1:30,73.407,
3143,3/2/2019 2:00,71.856,
3144,3/2/2019 2:30,75.832,
3145,3/2/2019 3:00,74.446,
3146,3/2/2019 3:30,74.098,
3147,3/2/2019 4:00,71.683,
3148,3/2/2019 4:30,71.683,
3149,3/2/2019 5:00,68.592,
3150,3/2/2019 5:30,71.339,
3151,3/2/2019 6:00,73.062,
3152,3/2/2019 6:30,68.248,
3153,3/2/2019 7:00,70.651,
3154,3/2/2019 7:30,74.271,
3155,3/2/2019 8:00,69.278,
3156,3/2/2019 8:30,68.248,
3157,3/2/2019 9:00,69.278,
3158,3/2/2019 9:30,69.793,
3159,3/2/2019 10:00,69.278,
3160,3/2/2019 10:30,68.592,
3161,3/2/2019 11:00,68.592,
3162,3/2/2019 11:30,68.934,
3163,3/2/2019 12:00,72.028,
3164,3/2/2019 12:30,70.651,
3165,3/2/2019 13:00,73.407,
3166,3/2/2019 13:30,75.139,
3167,3/2/2019 14:00,73.234,
3168,3/2/2019 14:30,74.446,
3169,3/2/2019 15:00,75.139,
3170,3/2/2019 15:30,73.58,
3171,3/2/2019 16:00,73.407,
3172,3/2/2019 16:30,73.062,
3173,3/2/2019 17:00,72.718,
3174,3/2/2019 17:30,72.372,
3175,3/2/2019 18:00,73.753,
3176,3/2/2019 18:30,67.221,
3177,3/2/2019 19:00,74.271,
3178,3/2/2019 19:30,69.278,
3179,3/2/2019 20:00,70.995,
3180,3/2/2019 20:30,71.512,
3181,3/2/2019 21:00,68.248,
3182,3/2/2019 21:30,68.421,
3183,3/2/2019 22:00,67.735,
3184,3/2/2019 22:30,68.248,
3185,3/2/2019 23:00,68.248,
3186,3/2/2019 23:30,68.763,
3187,3/3/2019 0:00,68.421,
3188,3/3/2019 0:30,69.107,
3189,3/3/2019 1:00,68.592,
3190,3/3/2019 1:30,68.248,
3191,3/3/2019 2:00,68.248,
3192,3/3/2019 2:30,68.421,
3193,3/3/2019 3:00,68.934,
3194,3/3/2019 3:30,69.449,
3195,3/3/2019 4:00,68.763,
3196,3/3/2019 4:30,69.793,
3197,3/3/2019 5:00,71.168,
3198,3/3/2019 5:30,72.891,
3199,3/3/2019 6:00,72.199,
3200,3/3/2019 6:30,71.512,
3201,3/3/2019 7:00,74.964,
3202,3/3/2019 7:30,71.856,
3203,3/3/2019 8:00,70.995,
3204,3/3/2019 8:30,74.619,
3205,3/3/2019 9:00,71.339,
3206,3/3/2019 9:30,73.234,
3207,3/3/2019 10:00,75.659,
3208,3/3/2019 10:30,74.964,
3209,3/3/2019 11:00,76.528,
3210,3/3/2019 11:30,77.05,
3211,3/3/2019 12:00,77.225,
3212,3/3/2019 12:30,77.4,
3213,3/3/2019 13:00,77.4,
3214,3/3/2019 13:30,77.749,
3215,3/3/2019 14:00,78.098,
3216,3/3/2019 14:30,78.274,
3217,3/3/2019 15:00,78.624,
3218,3/3/2019 15:30,78.8,
3219,3/3/2019 16:00,79.326,
3220,3/3/2019 16:30,80.206,
3221,3/3/2019 17:00,80.206,
3222,3/3/2019 17:30,80.735,
3223,3/3/2019 18:00,80.735,
3224,3/3/2019 18:30,80.382,
3225,3/3/2019 19:00,80.206,
3226,3/3/2019 19:30,80.382,
3227,3/3/2019 20:00,80.206,
3228,3/3/2019 20:30,76.876,
3229,3/3/2019 21:00,77.225,
3230,3/3/2019 21:30,75.312,
3231,3/3/2019 22:00,73.062,
3232,3/3/2019 22:30,75.659,
3233,3/3/2019 23:00,75.139,
3234,3/3/2019 23:30,75.312,
3235,3/4/2019 0:00,75.312,
3236,3/4/2019 0:30,75.139,
3237,3/4/2019 1:00,76.876,
3238,3/4/2019 1:30,76.354,
3239,3/4/2019 2:00,76.181,
3240,3/4/2019 2:30,76.876,
3241,3/4/2019 3:00,77.4,
3242,3/4/2019 3:30,77.225,
3243,3/4/2019 4:00,76.876,
3244,3/4/2019 4:30,76.876,
3245,3/4/2019 5:00,76.703,
3246,3/4/2019 5:30,76.006,
3247,3/4/2019 6:00,75.139,
3248,3/4/2019 6:30,73.407,
3249,3/4/2019 7:00,72.028,
3250,3/4/2019 7:30,73.58,
3251,3/4/2019 8:00,73.234,
3252,3/4/2019 8:30,72.372,
3253,3/4/2019 9:00,70.995,
3254,3/4/2019 9:30,71.512,
3255,3/4/2019 10:00,73.407,
3256,3/4/2019 10:30,72.028,
3257,3/4/2019 11:00,73.062,
3258,3/4/2019 11:30,74.791,
3259,3/4/2019 12:00,75.659,
3260,3/4/2019 12:30,76.181,
3261,3/4/2019 13:00,78.449,
3262,3/4/2019 13:30,78.624,
3263,3/4/2019 14:00,78.449,
3264,3/4/2019 14:30,78.449,
3265,3/4/2019 15:00,78.449,
3266,3/4/2019 15:30,78.449,
3267,3/4/2019 16:00,78.274,
3268,3/4/2019 16:30,79.151,
3269,3/4/2019 17:00,78.975,
3270,3/4/2019 17:30,78.975,
3271,3/4/2019 18:00,78.449,
3272,3/4/2019 18:30,78.098,
3273,3/4/2019 19:00,77.574,
3274,3/4/2019 19:30,76.876,
3275,3/4/2019 20:00,76.528,
3276,3/4/2019 20:30,76.181,
3277,3/4/2019 21:00,76.354,
3278,3/4/2019 21:30,75.832,
3279,3/4/2019 22:00,75.832,
3280,3/4/2019 22:30,75.484,
3281,3/4/2019 23:00,75.312,
3282,3/4/2019 23:30,74.791,
3283,3/5/2019 0:00,74.964,
3284,3/5/2019 0:30,75.659,
3285,3/5/2019 1:00,75.484,
3286,3/5/2019 1:30,75.312,
3287,3/5/2019 2:00,75.312,
3288,3/5/2019 2:30,74.964,
3289,3/5/2019 3:00,74.791,
3290,3/5/2019 3:30,74.791,
3291,3/5/2019 4:00,74.619,
3292,3/5/2019 4:30,74.446,
3293,3/5/2019 5:00,74.098,
3294,3/5/2019 5:30,73.753,
3295,3/5/2019 6:00,73.753,
3296,3/5/2019 6:30,73.234,
3297,3/5/2019 7:00,73.407,
3298,3/5/2019 7:30,73.234,
3299,3/5/2019 8:00,73.234,
3300,3/5/2019 8:30,73.407,
3301,3/5/2019 9:00,73.234,
3302,3/5/2019 9:30,72.545,
3303,3/5/2019 10:00,72.545,
3304,3/5/2019 10:30,72.372,
3305,3/5/2019 11:00,72.718,
3306,3/5/2019 11:30,72.891,
3307,3/5/2019 12:00,72.891,
3308,3/5/2019 12:30,73.062,
3309,3/5/2019 13:00,73.234,
3310,3/5/2019 13:30,73.062,
3311,3/5/2019 14:00,73.58,
3312,3/5/2019 14:30,73.926,
3313,3/5/2019 15:00,75.139,
3314,3/5/2019 15:30,75.484,
3315,3/5/2019 16:00,76.181,
3316,3/5/2019 16:30,76.876,
3317,3/5/2019 17:00,76.181,
3318,3/5/2019 17:30,75.139,
3319,3/5/2019 18:00,76.354,
3320,3/5/2019 18:30,74.791,
3321,3/5/2019 19:00,74.791,
3322,3/5/2019 19:30,73.926,
3323,3/5/2019 20:00,74.098,
3324,3/5/2019 20:30,73.407,
3325,3/5/2019 21:00,72.891,
3326,3/5/2019 21:30,72.199,
3327,3/5/2019 22:00,72.199,
3328,3/5/2019 22:30,72.545,
3329,3/5/2019 23:00,71.683,
3330,3/5/2019 23:30,71.512,
3331,3/6/2019 0:00,71.683,
3332,3/6/2019 0:30,71.512,
3333,3/6/2019 1:00,71.856,
3334,3/6/2019 1:30,71.856,
3335,3/6/2019 2:00,72.372,
3336,3/6/2019 2:30,72.199,
3337,3/6/2019 3:00,72.545,
3338,3/6/2019 3:30,73.062,
3339,3/6/2019 4:00,74.791,
3340,3/6/2019 4:30,72.718,
3341,3/6/2019 5:00,74.446,
3342,3/6/2019 5:30,76.181,
3343,3/6/2019 6:00,76.181,
3344,3/6/2019 6:30,76.354,
3345,3/6/2019 7:00,76.354,
3346,3/6/2019 7:30,76.354,
3347,3/6/2019 8:00,75.832,
3348,3/6/2019 8:30,75.659,
3349,3/6/2019 9:00,73.926,
3350,3/6/2019 9:30,73.58,
3351,3/6/2019 10:00,72.891,
3352,3/6/2019 10:30,72.372,
3353,3/6/2019 11:00,69.793,
3354,3/6/2019 11:30,70.48,
3355,3/6/2019 12:00,69.449,
3356,3/6/2019 12:30,69.107,
3357,3/6/2019 13:00,69.278,
3358,3/6/2019 13:30,69.449,
3359,3/6/2019 14:00,69.449,
3360,3/6/2019 14:30,69.449,
3361,3/6/2019 15:00,69.107,
3362,3/6/2019 15:30,70.308,
3363,3/6/2019 16:00,73.062,
3364,3/6/2019 16:30,69.793,
3365,3/6/2019 17:00,69.449,
3366,3/6/2019 17:30,71.683,
3367,3/6/2019 18:00,69.964,
3368,3/6/2019 18:30,67.906,
3369,3/6/2019 19:00,68.248,
3370,3/6/2019 19:30,67.564,
3371,3/6/2019 20:00,67.221,
3372,3/6/2019 20:30,67.392,
3373,3/6/2019 21:00,66.879,
3374,3/6/2019 21:30,67.221,
